Customer ID,Loan Sanction Amount (USD)
C-26162,44793.445
C-36347,97644.06
C-6881,56407.945
C-12800,33719.668
C-3990,69975.3
C-41655,215.46129
C-41512,89950.21
C-6923,24448.096
C-15932,101853.914
C-21214,29822.043
C-38024,129.73137
C-24905,38744.055
C-20430,18175.387
C-37215,48492.75
C-13396,81146.97
C-37588,32020.695
C-30382,121.80186
C-33624,20707.42
C-6794,37107.793
C-16758,60605.055
C-6122,82012.39
C-40151,52994.55
C-6156,153.62633
C-34248,12800.8125
C-44235,353.2231
C-34381,43576.36
C-15270,18558.822
C-25520,36851.68
C-45216,111.598785
C-2922,9855.081
C-32772,50681.84
C-46834,28533.527
C-16858,76596.12
C-12102,47135.363
C-20194,54318.242
C-34775,92787.586
C-47191,87388.664
C-43683,206.85878
C-22404,84116.555
C-34542,97.488655
C-27603,21304.254
C-18700,42276.812
C-13335,45915.566
C-35243,46026.08
C-14329,108011.086
C-5190,77939.664
C-19656,56592.367
C-23147,278.67712
C-4940,65794.57
C-37449,34110.527
C-31519,71715.35
C-43427,47505.812
C-5711,102.42073
C-39050,47047.594
C-36263,208.41261
C-14225,41186.43
C-7979,93270.055
C-24311,62.237804
C-35130,13396.508
C-35084,197.61093
C-29026,86068.93
C-35033,70481.15
C-18855,97.3835
C-21820,44095.3
C-17854,33646.25
C-23744,80446.695
C-33596,9553.277
C-41363,41711.67
C-21782,29247.05
C-19453,112363.24
C-15880,75090.734
C-12657,145604.22
C-33136,21909.947
C-12717,74757.51
C-23421,29540.16
C-47467,38840.684
C-48208,1165.8748
C-24851,22781.424
C-37844,107.93805
C-36084,104.36447
C-4966,38376.992
C-47090,548.5654
C-27617,80271.8
C-5469,27685.752
C-17575,94433.03
C-31822,112953.836
C-19966,27578.096
C-1593,15311.416
C-4904,56765.637
C-5744,93720.586
C-11530,42313.766
C-31503,190691.03
C-35163,25439.248
C-35773,16906.725
C-4744,25850.082
C-31848,18558.941
C-30963,50583.316
C-6844,168.52681
C-731,13221.752
C-24614,55874.06
C-38385,19628.45
C-45724,10896.643
C-20193,127067.87
C-10327,147.05998
C-40043,76976.164
C-7191,101980.91
C-46450,-1161.9332
C-24422,13822.403
C-10121,48348.812
C-22920,81193.336
C-28097,54184.566
C-32495,60597.7
C-38306,57649.586
C-34149,66815.53
C-28947,64428.79
C-46764,30346.35
C-47587,1601.8572
C-1605,68540.33
C-25694,54751.656
C-49073,30088.785
C-7300,82182.5
C-46700,254.01373
C-30307,65.94891
C-6473,30197.44
C-49773,1310.7295
C-20885,56422.184
C-7427,159.81451
C-29738,46712.223
C-44079,76547.31
C-45067,442.83264
C-13475,110276.586
C-45370,29489.08
C-38155,26.333204
C-14424,-396.3991
C-49748,60.080803
C-23895,34384.707
C-41574,13868.312
C-20997,77.24351
C-49994,37306.496
C-14536,62822.93
C-18721,13150.986
C-681,61.645233
C-32412,104841.17
C-48603,112598.79
C-42637,49159.15
C-25550,45249.62
C-187,79455.914
C-7018,62614.35
C-383,66973.2
C-15007,125494.65
C-38809,15549.4375
C-9564,47004.285
C-29392,18002.525
C-17910,8676
C-15602,120696.26
C-34288,148062.88
C-45812,349.6602
C-7070,65346.227
C-20759,77705.49
C-46983,88.44129
C-452,31632.436
C-23913,48198.098
C-27593,66.70492
C-2164,39858.098
C-37264,61621.594
C-32452,58974.727
C-14609,36192.26
C-7428,150728.1
C-40403,40622.113
C-27237,13934.179
C-25134,78382.164
C-9931,420.65036
C-43097,451.27795
C-43222,30681.244
C-27183,110787.195
C-46762,232.29704
C-32720,75186.43
C-49604,40000.176
C-2278,59239
C-26748,134372.23
C-24016,56668.582
C-41449,839.33923
C-33274,72219.9
C-6534,33312.52
C-39411,28561.293
C-34046,10423.312
C-776,62382.48
C-44183,2.702382
C-5489,57536.66
C-9294,38480.453
C-8744,108597.15
C-43104,19363.744
C-9569,64088.914
C-17132,20983.498
C-26914,45697.406
C-16769,127777.79
C-11799,76466.805
C-22315,67755.9
C-41816,286.3585
C-10275,57402.723
C-31840,23411.584
C-43008,29657.352
C-27856,40959.918
C-5177,39072.57
C-44723,502.6646
C-11276,53725.9
C-37593,111697.33
C-3563,23336.521
C-37956,27734.766
C-20808,41676.875
C-17796,62536.312
C-30386,24020.44
C-8794,40797.11
C-8839,39.904827
C-29298,17653.703
C-29727,22728.014
C-46404,33785.414
C-5976,24962.674
C-13026,107506.016
C-40276,60071.05
C-18528,27467.896
C-1637,35.453316
C-34757,38214.22
C-46793,244.31836
C-8225,24875.678
C-36193,36903.18
C-16894,105541.34
C-28683,10424.221
C-39064,48.509583
C-6859,88121.36
C-13358,60008.004
C-13091,100809.76
C-868,9583.199
C-31721,8294.033
C-40172,20302.91
C-37364,53473.19
C-512,43140.61
C-38958,96506.07
C-14684,55419.547
C-15053,26931.531
C-49812,567.1202
C-36640,44248.293
C-4347,35713.277
C-13698,15.179128
C-36697,20956.104
C-20733,57268.383
C-25306,138439.48
C-37184,294.12817
C-31625,20144.229
C-31022,12356.393
C-914,70093.125
C-9444,22635.336
C-6523,26879.764
C-35726,46363.14
C-21815,79.62999
C-48253,425.25574
C-7593,55.43769
C-44909,533.3592
C-30326,20756.72
C-34706,83.8961
C-22143,54051.59
C-31651,147137.23
C-787,30.425228
C-5713,45146.45
C-16357,12219.434
C-27661,60977.145
C-27604,37444.23
C-10148,3831.9958
C-45142,13.41622
C-39387,53291.48
C-40777,41730.348
C-23885,61815.34
C-2230,69423.43
C-38300,54073.94
C-46891,1393.8385
C-39382,44825.082
C-46200,984.2103
C-44707,385.41675
C-30865,53736.176
C-3877,84212.89
C-38638,26.55299
C-34864,28863.047
C-14233,24539.992
C-24030,21479.943
C-42166,72.61678
C-36551,11.015313
C-12126,35202.57
C-40181,59154.1
C-19577,26637.605
C-7357,59553.297
C-25847,56.448208
C-41786,94893.61
C-24231,53216.906
C-25774,59214.793
C-4923,177795.92
C-1311,19821.22
C-24724,66.46617
C-39595,34298.96
C-18160,43970.39
C-22803,57.167747
C-18401,35793.023
C-39668,24345.22
C-24920,35443.094
C-9069,26035.252
C-33527,127.89732
C-34766,10547.324
C-36982,90395.86
C-15490,78.58273
C-46937,258.2582
C-13356,66407.32
C-12773,102100.53
C-18243,90547.016
C-47029,28227.982
C-36188,62863.17
C-14185,24368.45
C-12034,19325.916
C-48900,86721.96
C-25194,18894.957
C-10713,24455.432
C-26457,23250.281
C-44001,32.151703
C-16984,74522.27
C-26764,110036.94
C-29116,50718.617
C-13232,64.60653
C-31287,37735.05
C-25590,92.031784
C-30198,34186.9
C-42944,439.6417
C-13612,23827.176
C-12125,56628.69
C-32736,15290.406
C-43652,150.07817
C-33606,20693.16
C-35847,12.608186
C-16554,33587.375
C-33235,19781.904
C-28135,160655.94
C-14276,38.55371
C-45715,26889.428
C-1903,47906.797
C-40465,58018.668
C-32284,45998.99
C-16671,26726.125
C-44410,379.45947
C-30062,38576.4
C-46603,71375.875
C-35542,106667.92
C-32658,78142.26
C-23302,27.050766
C-34865,46199.35
C-27213,109026.27
C-3964,15346.324
C-22451,118805.195
C-45006,49925.35
C-39385,78.6897
C-25149,27362.951
C-34643,106773.71
C-11878,45415.777
C-48730,113869.02
C-32877,88601.125
C-21273,38018.703
C-13437,212782.77
C-47256,91911.18
C-32241,48854.92
C-38806,102515.836
C-46345,372.45364
C-37991,15589.738
C-40943,108323.375
C-20538,11658.303
C-20847,54428.746
C-28701,108092.695
C-20762,125437.664
C-21732,70468.055
C-19998,73.32638
C-45228,135.40985
C-22997,19604.645
C-40142,87.30995
C-10292,73698.8
C-242,110450.88
C-32125,177845.73
C-6469,327.47415
C-34658,74737.11
C-14946,65987.19
C-28115,60854.6
C-44893,40334.348
C-39437,49050.53
C-9485,82458.58
C-5504,59013.39
C-49759,192.35326
C-49731,33.64597
C-25079,162.46289
C-17900,25301.584
C-18739,6.5073905
C-35289,72013.6
C-6890,173.71411
C-2621,134064.7
C-17865,87256.93
C-29450,41850.812
C-11015,142991.4
C-3128,97354.82
C-4454,13735.571
C-34912,178.66875
C-28635,116.50951
C-16475,94253.42
C-19384,36393.957
C-21701,51.294697
C-35645,31177.273
C-18275,47288.73
C-31815,69317.04
C-42609,1145.0327
C-20489,61.990845
C-47013,-2634.0498
C-20760,63501.914
C-12803,25131.143
C-14974,20976.941
C-40255,28677.092
C-49698,308.351
C-24039,54.89413
C-3987,-12.185664
C-32958,151849.22
C-29958,25691.514
C-16583,119077.945
C-39314,40326.2
C-38662,20003.793
C-2659,95162.6
C-21559,55692.957
C-47299,261.72778
C-6410,22433.398
C-48227,22956.822
C-5882,33775.03
C-35182,20449.88
C-41194,39470.19
C-38810,40167.27
C-41488,84170.87
C-32303,13068.304
C-13728,19793.441
C-6062,51408.48
C-23590,40559.926
C-2392,24.182142
C-43018,28.740969
C-27833,43781.137
C-45613,8667.85
C-48397,94.99119
C-43906,43644.344
C-466,41050.094
C-19695,15222.395
C-43304,149.36992
C-27720,166010.66
C-5264,18658.744
C-35178,185649.12
C-12747,23642.893
C-18226,55523.008
C-47896,27220.69
C-13070,15.795777
C-36122,26674.576
C-45275,988.4875
C-34527,101051.29
C-6667,6812.8325
C-8755,92222.61
C-8500,124313.29
C-20191,56853.88
C-43467,65.13797
C-20926,100978.99
C-4506,64942.336
C-44668,1337.8302
C-10701,17908.213
C-24170,124037.36
C-13708,30202.586
C-5984,34765.098
C-28778,23364.678
C-1509,93588.87
C-11822,126324.19
C-10556,203638.19
C-2074,38103.67
C-3663,21893.285
C-21071,-3414.3542
C-26605,15248.82
C-48449,199.97429
C-35928,24338.898
C-5658,26388.162
C-44805,7717.355
C-44336,868.3457
C-31832,35496.637
C-18124,66055.766
C-10812,76654.85
C-22529,46488.867
C-39032,62554.297
C-36603,20110.947
C-30055,233451.67
C-7949,58332.105
C-6027,22025.693
C-48430,49.472527
C-17185,57927.25
C-8273,60727.5
C-24454,21111.812
C-42630,1733.6139
C-33256,53011.93
C-48984,49.942207
C-11593,67230.41
C-32898,16.016258
C-11583,110388.945
C-27334,23930.537
C-24206,33.762623
C-7881,109172.55
C-38861,46893.754
C-45655,39953.215
C-48615,484.72766
C-38414,84980.59
C-14206,68971.37
C-28454,26035.1
C-2672,60750.594
C-2030,29268.889
C-14095,7822.6587
C-36057,47623.246
C-35300,34540.594
C-14512,75558.945
C-19186,47283.754
C-31451,44733.066
C-27474,14297.471
C-39236,18310.244
C-20179,34047.03
C-30998,62472.207
C-4746,49744.09
C-35283,130285.625
C-13421,86610.76
C-8953,134856.28
C-22452,30391.51
C-43181,432.54733
C-29536,9891.323
C-19507,28292.227
C-13420,66894.52
C-21474,11691.3545
C-34778,43.369884
C-11035,67.41185
C-21908,37665.77
C-35049,59450.53
C-37737,0.45689058
C-41084,45696.17
C-18886,50598.84
C-29093,24007.62
C-42419,141436.06
C-1408,85671.31
C-38465,27778.979
C-27832,197674.17
C-36194,57141.27
C-47490,-60.625362
C-21636,91970.81
C-30255,211800.62
C-27511,31897.686
C-48882,742.3775
C-3846,12397.801
C-34628,15.874714
C-455,122417.836
C-28566,54.53087
C-6095,69938.7
C-130,89534.1
C-13244,51678.06
C-3640,41.636707
C-29779,569.76215
C-14648,50.472076
C-24921,36229.76
C-6496,40186.816
C-37676,40979.2
C-37289,95.311775
C-6047,47570.418
C-20230,42996.066
C-47682,-2169.1584
C-39185,38674.86
C-35859,48.87689
C-30237,20342.594
C-35618,80472.1
C-3708,36713.113
C-48424,29.589
C-41764,-839.14465
C-11655,-24.121962
C-36773,39511.586
C-42701,724.57227
C-21922,53.145992
C-10639,31017.178
C-11559,137095.83
C-15209,44544.266
C-29571,13139.425
C-28172,14517.605
C-1674,121140.53
C-23707,39120.457
C-18912,209396.08
C-9375,26232.193
C-22543,25034.004
C-43403,1278.8602
C-23943,69700.06
C-40633,18542.105
C-22838,39466.156
C-13722,120636.28
C-42466,43131.777
C-27936,20438.436
C-37668,11077.148
C-37984,-780.6126
C-21403,10542.529
C-26946,108.91732
C-4041,24113.514
C-10388,5474.1694
C-18826,161.02335
C-37584,60146.15
C-16342,106939.66
C-1079,94507.28
C-3771,60290.785
C-47629,38949.87
C-18994,97535.32
C-30497,121687.37
C-41907,763.2308
C-22441,17236.934
C-13164,67742.7
C-23544,58318.418
C-27492,18466.844
C-12889,182330.45
C-45875,16648.65
C-35104,11878.214
C-48122,139071.31
C-44866,11700.951
C-9385,27357.186
C-30221,15158.531
C-31598,31590.438
C-16362,20536.633
C-15492,90102.46
C-18496,29274.176
C-1467,80.37366
C-11305,39077.203
C-9495,28574.11
C-10598,15079.923
C-2807,26568.227
C-38007,90834.42
C-32153,19168.06
C-30661,124265.94
C-43861,69280.484
C-47054,646.63544
C-5923,78638.8
C-19663,82666.414
C-4536,70607.93
C-33759,47115.133
C-10448,409.3703
C-33720,846.4102
C-13687,98013.69
C-27137,28531.195
C-21393,22216.488
C-33766,9602.926
C-44391,801.9222
C-45860,157.10718
C-1889,104328.195
C-39086,86.6447
C-14626,39557.91
C-43195,10152.024
C-47488,242065.14
C-525,84368.01
C-23766,14717.783
C-865,48079.406
C-47188,26139.51
C-31757,9745.243
C-49212,12218.1
C-17906,41420.035
C-884,25695.896
C-8663,98316.875
C-30981,26942.855
C-15562,39737.293
C-19456,72815.05
C-36990,120594.3
C-27999,93584.25
C-36429,113.13387
C-24793,23594.912
C-22168,26922.998
C-25136,29408.764
C-32777,21323.654
C-10861,28808.521
C-47801,-917.6128
C-18902,353.61716
C-32804,45223.977
C-35231,97751.78
C-12128,44391.598
C-3617,26612.863
C-31661,101.67634
C-43541,6.224051
C-6885,119141.52
C-40829,19421.611
C-14430,27689.805
C-55,13868.111
C-36993,41246.453
C-13082,85.51038
C-24857,33943.434
C-36875,-45.385513
C-45784,118780.49
C-44505,-1911.2539
C-37961,56121.367
C-43808,1088.4193
C-45279,38739.953
C-28838,70130.695
C-34685,113069.695
C-13158,25457.664
C-16898,47690.824
C-5816,63707.98
C-36590,147517.23
C-35886,17289.58
C-43711,58480.1
C-28396,128664.375
C-32409,48541.145
C-19874,83.24476
C-102,32788.293
C-31782,30808.977
C-39108,22040.514
C-11233,150338.62
C-16257,76.0185
C-7497,16912.516
C-7434,62160.63
C-11515,160973.3
C-25096,27130.56
C-18809,20941.668
C-5613,56106.5
C-40896,45180.027
C-25200,75238.62
C-30995,62313.4
C-37632,113300.79
C-25275,175806.39
C-14015,32344.43
C-27566,92096.64
C-10081,113.950935
C-46098,15640.324
C-9757,41537.758
C-44490,48123.723
C-28016,10.814085
C-21116,20324.78
C-14459,23163.447
C-24815,16031.129
C-45541,72700.42
C-18632,12046.747
C-13926,35165.39
C-40735,25490.57
C-17902,93306.97
C-21318,95528.52
C-22979,38178.81
C-45007,1697.9781
C-49684,129.9356
C-24864,16324.605
C-49688,1706.2145
C-35275,53349.918
C-27264,14355.688
C-17546,17617.197
C-18343,554.0263
C-42196,744.2372
C-30812,87559.61
C-29248,4376.306
C-33105,102.4005
C-4069,75142.516
C-35471,33498.09
C-5958,-8.35867
C-15647,85185.49
C-7602,59.35845
C-33505,106.68258
C-48486,13.417907
C-49322,25624.535
C-25425,33374.133
C-20168,16870.756
C-34773,16395.99
C-2542,20321.14
C-25457,25823.92
C-17656,-99.645996
C-34399,23.49397
C-4144,66931.1
C-14188,27128.055
C-41982,33556.08
C-34067,27130.02
C-24601,18302.023
C-34432,56736.957
C-8630,9951.014
C-9533,118436.164
C-26711,47381.902
C-28876,68.94322
C-23486,75268.234
C-21541,64321.246
C-35493,56212.598
C-2690,68074.06
C-536,66.212616
C-28347,51145.723
C-31461,71.30093
C-14155,21746.787
C-32553,170788.03
C-16864,62874.043
C-7528,17268.572
C-42901,1243.4656
C-49962,53996.785
C-36923,24413.787
C-8907,19183.734
C-18674,110709.445
C-7279,22421.588
C-20908,96073.29
C-25150,17634.885
C-23322,26617.984
C-37489,13216.324
C-38498,24663.914
C-44165,1291.63
C-22804,77011.57
C-29694,138386.89
C-24794,86947.28
C-6729,78072.62
C-42635,185.87221
C-49555,-48.1976
C-14012,24172.822
C-20441,9838.72
C-38110,17166.21
C-28467,30837.668
C-5584,25276.88
C-4834,5483.6255
C-21514,176973.2
C-35156,162993.48
C-39178,30526.77
C-8922,49314.36
C-15762,41199.34
C-21843,196.90707
C-23122,-8.347615
C-9425,41484.9
C-20603,54817.543
C-32167,125948.89
C-16666,130084.1
C-6588,59287.08
C-13663,134773.95
C-6490,23317.137
C-40080,28665.809
C-11503,12554.921
C-6817,19255.318
C-42946,16193.528
C-4167,7852.4775
C-41454,126912.96
C-3014,72859.42
C-44228,34262.75
C-31189,67.38089
C-44328,8183.7607
C-9001,63088.703
C-41444,65088.207
C-6330,104840.31
C-1969,66.71154
C-34928,96571.69
C-3573,22536.443
C-7214,18499.416
C-49302,-156.82124
C-14114,89595.555
C-11509,34410.66
C-12862,98.67656
C-25036,61752.61
C-30360,86926.35
C-29834,92067.29
C-38871,40989.004
C-34378,-1030.9331
C-42420,162534.95
C-21025,53450.12
C-22996,77973.195
C-48664,131431.44
C-26491,38075.55
C-2198,28838.873
C-17679,178.86192
C-36133,62523.32
C-1849,28005.219
C-39243,36929.6
C-28903,56439.004
C-27777,37728.07
C-31304,26313.736
C-7090,70.80715
C-8728,162688.25
C-1522,15013.092
C-35921,15945.487
C-39769,159449.28
C-10711,19475.188
C-29824,16710.727
C-14786,33790.094
C-27273,30818.502
C-13438,48553.176
C-19696,28819.523
C-48414,53.862137
C-9521,50327.754
C-29257,26945.992
C-16369,120906.85
C-10365,86312.67
C-22089,47329.168
C-37917,152969.55
C-7002,123.51761
C-37678,28224.594
C-21334,30078.412
C-12789,89830.82
C-28515,17390.367
C-4778,57304.84
C-19087,33936.19
C-10127,156715.4
C-37166,19347.725
C-27595,67.74082
C-6605,212.31538
C-45536,436.19815
C-301,42249.992
C-34599,11.747796
C-10860,31816.357
C-31906,15511.322
C-9125,67555.7
C-11058,52653.03
C-16791,69.58526
C-2416,170526.69
C-22835,42459.383
C-11501,1134.2467
C-7498,19564.12
C-49132,269.77097
C-21434,65107.973
C-7008,24140.123
C-9919,260731.48
C-46143,581.0084
C-11061,10755.284
C-14118,16156.166
C-8539,18911.791
C-25137,37312.066
C-41027,50278.207
C-19697,45789.51
C-40322,50223.39
C-35683,17587.793
C-24377,75.24649
C-30084,164421.77
C-8827,13231.149
C-47699,612.4241
C-27812,241343.72
C-5324,44669.746
C-1956,24440.86
C-15545,50685.684
C-11433,37367.094
C-22204,100925.56
C-24095,119394.06
C-9946,42242.336
C-3228,38963.785
C-24762,11.980966
C-44245,91516.99
C-43855,114095.086
C-48539,178.35007
C-35755,12430.278
C-45449,124969.38
C-46318,22136.953
C-22570,15380.712
C-46165,496.20163
C-23543,18619.932
C-46127,385.94632
C-17182,67110.234
C-32888,38309.645
C-15610,42704.938
C-12684,29119.436
C-19508,73362.586
C-45454,31527.824
C-40438,68522.555
C-36782,84561.2
C-20863,40559.945
C-25533,8003.6313
C-13817,38332.742
C-29891,58965.55
C-45615,419.44733
C-49740,30891.787
C-32805,66944.37
C-36,51609.477
C-1800,85762.91
C-8442,84.791466
C-15192,11542.215
C-43030,388.96988
C-49182,29329.344
C-3506,58613.207
C-32538,14963.891
C-11720,8972.286
C-24285,48727.785
C-20286,143.20338
C-41021,76589.7
C-47369,415.02307
C-28682,63085.242
C-48748,58659.12
C-16780,71177.266
C-47379,-2930.9353
C-31168,5965.045
C-46234,67.823715
C-24886,90609.54
C-45247,44766.637
C-6537,-122.24201
C-38565,28750.326
C-46794,12515.575
C-20682,243.32137
C-22759,226.01932
C-33457,20788.936
C-6754,67988.13
C-49683,138778.25
C-8229,21352.59
C-45930,20275.18
C-5949,52916.133
C-43961,31185.164
C-14417,54034.566
C-13445,31138.371
C-25876,168098.77
C-21216,17077.979
C-30891,21809.113
C-15683,66779.59
C-39184,43752.457
C-8608,96.910065
C-25914,197300.56
C-4315,90368.984
C-48720,107.88045
C-16405,74887.47
C-48567,58.738865
C-30276,22658.477
C-36233,73244.555
C-28650,24202.701
C-26191,41978.07
C-39484,39726.19
C-35637,173717.3
C-41849,29974.08
C-12643,46121.934
C-40985,17355.88
C-45819,92712.734
C-12600,76864.05
C-47429,84556.9
C-41712,283.6209
C-49336,21.524792
C-33966,31305.617
C-33295,24172.676
C-7477,20158.066
C-30395,111082.09
C-44241,497.1929
C-7868,28277.93
C-26793,28410.84
C-23351,102647.93
C-23938,23471.2
C-25236,54018.777
C-12783,23374.54
C-25052,34042.434
C-46751,101.08041
C-41844,37032.67
C-18901,133889.94
C-43190,1868.7905
C-39119,5174.6763
C-33324,126556.69
C-33211,106788.484
C-15625,74.11012
C-46856,315.21454
C-34892,34921.496
C-36910,85660.39
C-42124,589.4533
C-28677,73197.21
C-45446,68.118195
C-42380,53062.934
C-41987,47.66337
C-38251,210630.23
C-29447,26496.502
C-22514,77579.27
C-34689,25571.436
C-8634,37839.242
